UserID,Date,OrderNumber,ShippingAddress,AmountSpent,PaymentMode,SaleStatus,ItemsPurchased,DiscountAmount,ReturnStatus,ReturnReason
99,2022-05-08,493,City493,98.04353966056514,Debit Card,False,Fleece Hoodie,43.669116528610594,Not Returned,
99,2022-05-09,494,City494,128.386460880813,Debit Card,False,Leather Jacket,24.638319385528852,Not Returned,
99,2022-05-10,495,City495,37.02834924811904,Credit Card,False,Silk Tie,34.730268281620035,Not Returned,
100,2022-05-11,496,City496,158.9053419527387,PayPal,False,Swim Shirt,13.168226566817598,Not Returned,
100,2022-05-12,497,City497,12.902699037338206,Cash,False,Block Heels,12.292875387187207,Returned,Changed Mind
100,2022-05-13,498,City498,141.87031825018514,Cash,False,Wide Brim Hat,28.920978573689528,Not Returned,
100,2022-05-14,499,City499,401.0861970966351,Credit Card,False,Analog Watch,32.608396385487765,Not Returned,
100,2022-05-15,500,City500,247.7628771149811,Credit Card,True,Necktie,32.999981916523666,Not Returned,
101,2022-05-16,501,City501,320.5806780739246,Credit Card,False,Hiking Boots,29.84876225352223,Not Returned,
101,2022-05-17,502,City502,379.8730406536277,Cash,False,Straight Jeans,4.38990749992953,Returned,Wrong Size
101,2022-05-18,503,City503,454.53962646988265,Credit Card,False,Clutch Bag,11.833423733845377,Not Returned,
101,2022-05-19,504,City504,13.309513146560109,Cash,False,Cleanser,13.233028257890917,Not Returned,
101,2022-05-20,505,City505,135.09775873375747,Debit Card,False,Striped T-Shirt,23.86208355118867,Not Returned,
102,2022-05-21,506,City506,59.7896600177079,Credit Card,True,Cardigan,29.791030526041524,Not Returned,
102,2022-05-22,507,City507,243.85661385226064,Debit Card,False,Casual Shirt,42.24393739688539,Not Returned,
102,2022-05-23,508,City508,47.072799409294745,Cash,False,Travel Backpack,38.896661586998235,Not Returned,
102,2022-05-24,509,City509,49.203831192467604,Credit Card,False,Chino Shorts,22.43806375531319,Not Returned,
102,2022-05-25,510,City510,106.36180366259484,Cash,False,Classic Sneakers,41.60526334554079,Not Returned,
103,2022-05-26,511,City511,295.8718414183347,PayPal,True,Canvas Backpack,48.579512989327824,Returned,Defective Item
103,2022-05-27,512,City512,211.42795832087793,Credit Card,True,Blush,39.68714256770366,Not Returned,
103,2022-05-28,513,City513,153.09328172435033,PayPal,True,Skinny Jeans,19.401750804273505,Not Returned,
103,2022-05-29,514,City514,121.43637894822002,Debit Card,False,Blush,5.167224162788287,Returned,Defective Item
103,2022-05-30,515,City515,296.7941083278701,Cash,True,Bootcut Jeans,27.770239408262753,Not Returned,
104,2022-05-31,516,City516,92.03203392433416,Debit Card,False,Turtleneck Sweater,42.740424431588416,Not Returned,
104,2022-06-01,517,City517,220.91619662911455,Credit Card,False,Fleece Hoodie,23.47834819366974,Not Returned,
104,2022-06-02,518,City518,253.1866779648243,Credit Card,False,Combat Boots,43.98224906588427,Not Returned,
104,2022-06-03,519,City519,404.1357264058509,Cash,True,Rash Guard,18.161617405513308,Not Returned,
104,2022-06-04,520,City520,475.96765495844807,Cash,False,Wedge Heels,14.216620750139485,Not Returned,
105,2022-06-05,521,City521,76.54008370673456,Credit Card,False,Concealer,26.25587593416716,Returned,Changed Mind
105,2022-06-06,522,City522,39.989493252551696,PayPal,False,Travel Backpack,8.421043863213873,Not Returned,
105,2022-06-07,523,City523,436.2647859708253,Debit Card,True,Crewneck Sweater,39.9026819794531,Not Returned,
105,2022-06-08,524,City524,158.7217391291118,Cash,False,Gladiator Sandals,41.309106875783755,Not Returned,
105,2022-06-09,525,City525,171.1043680207137,Cash,False,Bermuda Shorts,9.82074411256736,Not Returned,
106,2022-06-10,526,City526,238.67850037036447,Cash,False,Cardigan,43.63597202755145,Not Returned,
106,2022-06-11,527,City527,432.4726517493372,PayPal,False,V-Neck Sweater,38.321123305404285,Not Returned,
106,2022-06-12,528,City528,56.33392973073878,Credit Card,True,Cargo Pants,45.2430128460037,Not Returned,
106,2022-06-13,529,City529,417.314304310606,Credit Card,False,Cargo Pants,28.094728490671926,Not Returned,
106,2022-06-14,530,City530,33.7729914593051,PayPal,True,Webbed Belt,37.49101916259443,Not Returned,
107,2022-06-15,531,City531,195.6643730845814,Cash,False,Rash Guard,49.757387024985285,Not Returned,
107,2022-06-16,532,City532,197.23392079174667,Debit Card,False,Chelsea Boots,6.643157790325299,Not Returned,
107,2022-06-17,533,City533,445.9832547416319,Cash,False,Hiking Backpack,15.482202881173357,Not Returned,
107,2022-06-18,534,City534,47.75678605512127,Debit Card,False,Beanie,3.7337718086770555,Not Returned,
107,2022-06-19,535,City535,400.9121319194369,Cash,False,Running Shoes,35.147791455577284,Not Returned,
108,2022-06-20,536,City536,415.70676824723944,Credit Card,False,Round Sunglasses,23.170940707073495,Not Returned,
108,2022-06-21,537,City537,278.4608383838979,Debit Card,True,Gladiator Sandals,14.068026679827433,Not Returned,
108,2022-06-22,538,City538,299.5254771181003,Debit Card,False,Knit Scarf,38.25736202583643,Not Returned,
108,2022-06-23,539,City539,466.62143221940005,Debit Card,True,Athletic Shorts,20.018103704329587,Not Returned,
108,2022-06-24,540,City540,268.7869182792184,PayPal,False,Ankle Boots,9.489270089532987,Returned,Defective Item
109,2022-06-25,541,City541,176.57625634171646,Cash,False,Knee-high Boots,17.99461112194335,Not Returned,
109,2022-06-26,542,City542,316.5353712061881,Cash,False,Formal Shirt,20.959604884424778,Not Returned,
109,2022-06-27,543,City543,219.8484699558012,Credit Card,False,Skinny Tie,21.913354913918404,Not Returned,
109,2022-06-28,544,City544,166.13668531215617,Debit Card,False,Track Pants,20.426349294083035,Not Returned,
109,2022-06-29,545,City545,137.69648720859448,PayPal,False,Knee-high Boots,23.05985948431116,Not Returned,
110,2022-06-30,546,City546,244.27493247098803,Credit Card,False,Canvas Sneakers,4.533413155996962,Not Returned,
110,2022-07-01,547,City547,45.97392341377117,Credit Card,False,Graphic Hoodie,4.0328933120294455,Not Returned,
110,2022-07-02,548,City548,77.15401527335902,PayPal,False,Crossbody Bag,20.96334445610775,Not Returned,
110,2022-07-03,549,City549,78.21643121100931,Cash,False,Casual Shirt,23.0708181035306,Not Returned,
110,2022-07-04,550,City550,244.04954701094036,Cash,False,Running Shoes,16.073694281686855,Returned,Wrong Size
111,2022-07-05,551,City551,335.84055177498175,PayPal,False,Necktie,20.330735238526447,Not Returned,
111,2022-07-06,552,City552,403.7566528556001,Cash,False,Pocket T-Shirt,26.959063843769048,Not Returned,
111,2022-07-07,553,City553,499.8576691084285,Debit Card,False,Serum,36.06255882374262,Not Returned,
111,2022-07-08,554,City554,488.66947461206377,Credit Card,False,Ring,44.70764068892195,Not Returned,
111,2022-07-09,555,City555,403.12569554212837,Cash,True,Business Suit,49.784604534854225,Not Returned,
112,2022-07-10,556,City556,292.47056468695337,Debit Card,False,Casual Suit,28.2284550523583,Not Returned,
112,2022-07-11,557,City557,104.83628904608071,Cash,True,Casual Shirt,40.774311601842214,Not Returned,
112,2022-07-12,558,City558,81.29372188578151,Credit Card,False,Trucker Hat,34.672728641614256,Not Returned,
112,2022-07-13,559,City559,346.4695184902653,Cash,True,Canvas Backpack,20.929429239645437,Not Returned,
112,2022-07-14,560,City560,488.68404475522084,PayPal,False,Leather Belt,46.34296330328208,Not Returned,
113,2022-07-15,561,City561,371.04436305032317,Debit Card,True,Summer Dress,11.986525033675905,Not Returned,
113,2022-07-16,562,City562,62.71938322935497,PayPal,False,Laptop Backpack,30.941502076019283,Not Returned,
113,2022-07-17,563,City563,303.50041037939457,Debit Card,False,Athletic Hoodie,49.499299570214426,Not Returned,
113,2022-07-18,564,City564,216.6650237283395,Debit Card,False,Ankle-strap Heels,1.5841716230284242,Not Returned,
113,2022-07-19,565,City565,76.50390744792205,Debit Card,True,Platform Sandals,30.621869453856338,Not Returned,
114,2022-07-20,566,City566,385.3711384624631,PayPal,False,Denim Jacket,5.440200081564034,Not Returned,
114,2022-07-21,567,City567,159.3659090398785,Credit Card,False,Wrap Dress,9.957832141363765,Not Returned,
114,2022-07-22,568,City568,262.49516754594856,Debit Card,False,Earrings,33.0963375484155,Not Returned,
114,2022-07-23,569,City569,430.63475378232795,Cash,False,Crossbody Bag,7.011989592859297,Not Returned,
114,2022-07-24,570,City570,368.04084373730717,PayPal,False,Crewneck Sweater,1.5181498294390638,Not Returned,
115,2022-07-25,571,City571,241.1619666828874,Credit Card,False,Silk Scarf,31.636938839674166,Not Returned,
115,2022-07-26,572,City572,150.30175281618997,Debit Card,False,Laptop Backpack,2.6426490001928373,Not Returned,
115,2022-07-27,573,City573,206.60926520514838,PayPal,True,Analog Watch,45.53061334020729,Returned,Other
115,2022-07-28,574,City574,182.68559835394257,Credit Card,False,Wool Gloves,29.649842371979705,Returned,Changed Mind
115,2022-07-29,575,City575,39.456520503979014,Cash,False,Canvas Belt,5.873305972680948,Returned,Other
116,2022-07-30,576,City576,322.1015542238601,PayPal,False,Knee-high Boots,2.5556325446288,Not Returned,
116,2022-07-31,577,City577,229.50680376931982,Cash,False,Dress Watch,48.47807262126736,Not Returned,
116,2022-08-01,578,City578,147.81694873319228,Credit Card,False,Casual Suit,14.290527263283531,Not Returned,
116,2022-08-02,579,City579,314.5565787716399,PayPal,False,Silk Tie,30.457325907836015,Not Returned,
116,2022-08-03,580,City580,164.55299459141693,Credit Card,True,Cufflinks,38.05332098863624,Not Returned,
117,2022-08-04,581,City581,479.81329092603806,Debit Card,False,Platform Heels,33.538050844981186,Not Returned,
117,2022-08-05,582,City582,353.2520846063215,Cash,False,Striped Shirt,7.601946901400719,Not Returned,
117,2022-08-06,583,City583,477.79583605163907,Cash,False,Plain T-Shirt,8.443716368827475,Not Returned,
117,2022-08-07,584,City584,335.20545463439163,Debit Card,False,Tuxedo,1.8792714451650427,Not Returned,
117,2022-08-08,585,City585,367.3637259340579,Debit Card,False,Business Suit,29.66026308131792,Not Returned,
118,2022-08-09,586,City586,194.58727433550695,PayPal,False,Bracelet,4.96566224416351,Not Returned,
118,2022-08-10,587,City587,248.7623999738034,Credit Card,False,Formal Shirt,20.882787277266914,Not Returned,
118,2022-08-11,588,City588,432.37273533673203,Cash,False,Travel Backpack,4.959113704664809,Not Returned,
118,2022-08-12,589,City589,160.39428884010002,PayPal,False,Graphic Hoodie,48.20948741058208,Not Returned,
118,2022-08-13,590,City590,356.2874709004139,PayPal,False,Hiking Boots,29.5790677977091,Not Returned,
119,2022-08-14,591,City591,467.78341290050145,Credit Card,False,Clutch Bag,6.799534211510766,Not Returned,
119,2022-08-15,592,City592,407.6786087798907,Debit Card,False,Digital Watch,34.06147317988542,Not Returned,
119,2022-08-16,593,City593,405.18899941101307,PayPal,False,Business Suit,29.78052121318344,Returned,Defective Item
119,2022-08-17,594,City594,232.35577027500955,Cash,False,Ankle Boots,0.05468853087246539,Not Returned,
119,2022-08-18,595,City595,45.810155807509055,Credit Card,False,Cufflinks,37.84828474163328,Not Returned,
120,2022-08-19,596,City596,418.4692743052623,Debit Card,False,Satchel Bag,47.00085698233409,Not Returned,
120,2022-08-20,597,City597,404.95072391332656,Credit Card,False,Wayfarer Sunglasses,42.37573697958957,Not Returned,
120,2022-08-21,598,City598,151.7111876521648,Credit Card,True,Mascara,45.06989978033293,Not Returned,
120,2022-08-22,599,City599,76.8286127296321,Cash,False,Bootcut Jeans,44.51859303674044,Not Returned,
120,2022-08-23,600,City600,301.95041204965895,Credit Card,False,Track Pants,24.77987697151206,Not Returned,
121,2022-08-24,601,City601,269.307511909812,Debit Card,False,Blush,24.980340731916346,Not Returned,
121,2022-08-25,602,City602,66.11153495869502,PayPal,False,Braided Belt,45.29003043261078,Not Returned,
121,2022-08-26,603,City603,491.5873204520673,Debit Card,False,Clutch Bag,47.66739328287513,Not Returned,
121,2022-08-27,604,City604,225.99281179976558,Credit Card,False,Bucket Hat,4.306085037567825,Not Returned,
121,2022-08-28,605,City605,441.10618465345715,Credit Card,False,Webbed Belt,29.323224865787356,Not Returned,
122,2022-08-29,606,City606,274.747426778824,PayPal,True,Earrings,39.36407600122116,Not Returned,
122,2022-08-30,607,City607,401.62441981405766,Cash,False,Pocket Square,41.97550281803438,Not Returned,
122,2022-08-31,608,City608,480.53264636089693,Credit Card,False,Bucket Hat,29.3219431122811,Not Returned,
122,2022-09-01,609,City609,160.33936424647786,Debit Card,False,Canvas Belt,20.413238195518712,Not Returned,
122,2022-09-02,610,City610,72.22777140846031,Credit Card,True,Beanie,39.88172102622981,Not Returned,
123,2022-09-03,611,City611,466.45829042149825,Cash,True,Backpack,5.760587640630704,Not Returned,
123,2022-09-04,612,City612,475.19234549868304,PayPal,True,Classic Sneakers,39.35284058612847,Not Returned,
123,2022-09-05,613,City613,49.488731382633794,PayPal,False,Canvas Belt,27.42719952049107,Returned,Wrong Size
123,2022-09-06,614,City614,398.15678489622405,Debit Card,False,Athletic Shorts,31.44246482200423,Not Returned,
123,2022-09-07,615,City615,332.85258612280376,Credit Card,False,Track Pants,20.459990913704694,Not Returned,
124,2022-09-08,616,City616,26.39381457711061,Cash,False,Concealer,3.0712397131519245,Not Returned,
124,2022-09-09,617,City617,270.59703754876796,Credit Card,True,Square Sunglasses,32.10115958985205,Not Returned,
124,2022-09-10,618,City618,447.633732712004,Debit Card,False,Bowtie,19.980631960927614,Not Returned,
124,2022-09-11,619,City619,99.19299021038799,Credit Card,True,Swim Briefs,4.470688183402816,Not Returned,
124,2022-09-12,620,City620,114.85635591132018,Cash,False,Dress Pants,29.398594820434905,Returned,Defective Item
125,2022-09-13,621,City621,234.256048562972,Credit Card,False,Serum,45.866177053689,Not Returned,
125,2022-09-14,622,City622,205.60660581121147,Credit Card,True,Daypack,30.927706880283186,Not Returned,
125,2022-09-15,623,City623,249.86022644619177,Debit Card,False,Business Suit,30.52085533093443,Not Returned,
125,2022-09-16,624,City624,171.1115520411014,Cash,False,Single-Breasted Suit,0.8259122468799673,Not Returned,
125,2022-09-17,625,City625,404.77334175149946,PayPal,False,Skinny Tie,17.77957725642294,Not Returned,
126,2022-09-18,626,City626,330.89622625447015,Cash,False,Swim Trunks,26.69273499695747,Not Returned,
126,2022-09-19,627,City627,285.8513148745726,Debit Card,False,Graphic Hoodie,20.52241635320072,Not Returned,
126,2022-09-20,628,City628,155.8188809103279,Cash,False,Cargo Shorts,35.28829131696273,Returned,Changed Mind
126,2022-09-21,629,City629,336.62973176245225,Cash,False,Athletic Shorts,42.49693242170148,Not Returned,
126,2022-09-22,630,City630,469.9668542767937,Debit Card,False,Driving Gloves,14.292910274402276,Returned,Changed Mind
127,2022-09-23,631,City631,250.40850953700047,Cash,False,Studded Belt,39.41675543308261,Not Returned,
127,2022-09-24,632,City632,440.0220725872998,PayPal,False,Driving Gloves,40.712945743936174,Not Returned,
127,2022-09-25,633,City633,369.9655809315525,Cash,False,Wayfarer Sunglasses,42.022992610227654,Not Returned,
127,2022-09-26,634,City634,224.7823209335419,PayPal,False,Distressed Jeans,34.47779755409871,Not Returned,
127,2022-09-27,635,City635,37.92293128149611,Debit Card,False,Analog Watch,35.52229901619335,Not Returned,
128,2022-09-28,636,City636,316.95249139566374,PayPal,False,Cat-Eye Sunglasses,4.487162481989487,Not Returned,
128,2022-09-29,637,City637,322.189418349818,Debit Card,False,Rash Guard,13.229683333594117,Not Returned,
128,2022-09-30,638,City638,145.9877111468403,Credit Card,False,Mascara,0.775926560167417,Not Returned,
128,2022-10-01,639,City639,383.8816902741838,PayPal,False,Denim Jacket,8.798254381891812,Not Returned,
128,2022-10-02,640,City640,106.36337300304103,PayPal,False,Knit Scarf,13.61535784336657,Not Returned,
129,2022-10-03,641,City641,171.27094371294172,PayPal,False,High-Top Sneakers,17.56168865279255,Not Returned,
129,2022-10-04,642,City642,244.26965679978116,Credit Card,False,Aviator Sunglasses,23.403480725291715,Not Returned,
129,2022-10-05,643,City643,348.9720853263553,Credit Card,True,Business Suit,36.112511329253024,Not Returned,
129,2022-10-06,644,City644,410.0662335881469,PayPal,True,Earrings,0.31483786854606954,Not Returned,
129,2022-10-07,645,City645,347.0781103189096,Credit Card,False,Eyeshadow,2.0641241033993065,Not Returned,
130,2022-10-08,646,City646,362.97842683852514,Debit Card,False,Backpack,42.50199262900067,Not Returned,
130,2022-10-09,647,City647,45.20849925772011,PayPal,True,Dress Pants,24.91588139402493,Not Returned,
130,2022-10-10,648,City648,285.8561605420508,Debit Card,True,Graphic Shirt,31.127224468859687,Not Returned,
130,2022-10-11,649,City649,36.17238971546702,Cash,False,Foundation,39.23197472277046,Not Returned,
130,2022-10-12,650,City650,474.5876769722753,PayPal,False,Ankle Boots,2.958278274023307,Not Returned,
131,2022-10-13,651,City651,50.53584496302253,PayPal,True,Ankle Boots,45.39351444310188,Not Returned,
131,2022-10-14,652,City652,175.43566150691794,Debit Card,False,Evening Dress,9.189739833832904,Not Returned,
131,2022-10-15,653,City653,247.1622881272038,Credit Card,False,Slide Sandals,31.82111638138499,Returned,Defective Item
131,2022-10-16,654,City654,324.4964607209398,Credit Card,True,Round Sunglasses,18.17114687051414,Not Returned,
131,2022-10-17,655,City655,464.3394630709046,Cash,False,Clutch Bag,37.901650359495285,Not Returned,
132,2022-10-18,656,City656,188.05870641431656,Cash,False,Classic Sneakers,28.58043451507934,Not Returned,
132,2022-10-19,657,City657,385.92351513555747,Credit Card,False,Blazer,4.025527723156169,Not Returned,
132,2022-10-20,658,City658,180.61339872036137,Cash,True,Printed Shirt,32.832526911507834,Not Returned,
132,2022-10-21,659,City659,89.10757066667192,Cash,False,Cufflinks,15.912109213180264,Not Returned,
132,2022-10-22,660,City660,56.6225962023191,Credit Card,False,Clutch Bag,43.22408576278415,Not Returned,
133,2022-10-23,661,City661,326.3001156533008,Debit Card,False,Trucker Hat,41.79069013154636,Not Returned,
133,2022-10-24,662,City662,441.3864432584528,PayPal,False,Leather Belt,27.434255681951292,Not Returned,
133,2022-10-25,663,City663,207.83198917895655,PayPal,True,Platform Sandals,40.7231738953489,Not Returned,
133,2022-10-26,664,City664,180.9572326467388,Cash,False,Crewneck Sweater,43.372408696849526,Not Returned,
133,2022-10-27,665,City665,389.2432130980891,Cash,True,Skate Shoes,28.277979505955877,Not Returned,
134,2022-10-28,666,City666,299.77055558945176,Debit Card,False,Aviator Sunglasses,15.784386084842344,Not Returned,
134,2022-10-29,667,City667,178.29698729009866,PayPal,False,Silk Scarf,21.783941364773725,Not Returned,
134,2022-10-30,668,City668,102.0405233653832,PayPal,False,Bermuda Shorts,30.19784144208886,Returned,Other
134,2022-10-31,669,City669,354.751338437354,Debit Card,False,Bomber Jacket,12.72307238266938,Not Returned,
134,2022-11-01,670,City670,57.73471983613671,Cash,False,Mascara,21.757413334842308,Returned,Wrong Size
135,2022-11-02,671,City671,474.33776518747567,Cash,False,Ankle Boots,5.08602343192337,Not Returned,
135,2022-11-03,672,City672,291.8621299917374,Cash,False,Concealer,28.748894482201614,Not Returned,
135,2022-11-04,673,City673,92.05297259910473,Debit Card,False,Single-Breasted Suit,19.936985481688946,Not Returned,
135,2022-11-05,674,City674,102.28160046324412,Credit Card,False,Knit Gloves,0.404631741139877,Returned,Other
135,2022-11-06,675,City675,108.10302427775675,Credit Card,False,Jeans,40.65442073529172,Not Returned,
136,2022-11-07,676,City676,16.999152624649955,Debit Card,True,Eyeshadow,36.019809971229904,Not Returned,
136,2022-11-08,677,City677,99.3459380389329,PayPal,False,Swim Trunks,49.761605188519745,Not Returned,
136,2022-11-09,678,City678,87.12505380628217,Credit Card,True,Trucker Hat,38.42798740539611,Not Returned,
136,2022-11-10,679,City679,67.76275963867371,Credit Card,True,Blush,16.616640990267612,Not Returned,
136,2022-11-11,680,City680,362.6894778768768,Credit Card,False,Summer Dress,38.066824131264404,Not Returned,
137,2022-11-12,681,City681,411.6179180170504,PayPal,False,Cufflinks,21.64066034517426,Not Returned,
137,2022-11-13,682,City682,41.593383401793645,Cash,False,Wayfarer Sunglasses,34.39413981222287,Not Returned,
137,2022-11-14,683,City683,86.69432149771367,Credit Card,False,Flat Sandals,40.60122154408526,Not Returned,
137,2022-11-15,684,City684,189.39456532684073,Credit Card,False,Tuxedo,18.90909092400781,Not Returned,
137,2022-11-16,685,City685,318.5808040897841,Debit Card,True,Windbreaker,48.84512302530787,Not Returned,
138,2022-11-17,686,City686,353.7169370690925,Debit Card,False,Board Shorts,22.355911333016635,Not Returned,
138,2022-11-18,687,City687,447.040809840301,Debit Card,False,Fleece Hoodie,18.793476714836,Not Returned,
138,2022-11-19,688,City688,251.02748138670026,PayPal,True,Fleece Hoodie,18.429366602333825,Not Returned,
138,2022-11-20,689,City689,465.17279257697686,Cash,False,Braided Belt,34.21840850623161,Not Returned,
138,2022-11-21,690,City690,198.2688546815874,Cash,False,Business Suit,34.59336814935297,Not Returned,
139,2022-11-22,691,City691,311.77653955736,PayPal,True,Business Suit,8.23523548714465,Not Returned,
139,2022-11-23,692,City692,409.8147384885213,Cash,False,Laptop Backpack,17.565178879500877,Returned,Changed Mind
139,2022-11-24,693,City693,444.2635185584366,Cash,False,Baseball Cap,47.10028845457476,Not Returned,
139,2022-11-25,694,City694,171.70974303107275,Debit Card,True,Leather Gloves,28.37858817973149,Not Returned,
139,2022-11-26,695,City695,458.68790275283436,Debit Card,False,Hiking Boots,18.19831802762569,Not Returned,
140,2022-11-27,696,City696,421.6016763006398,Debit Card,False,Infinity Scarf,34.13397824963518,Not Returned,
140,2022-11-28,697,City697,296.29327642582297,Debit Card,False,Double-Breasted Suit,41.95268344846045,Not Returned,
140,2022-11-29,698,City698,241.02003131822775,Cash,False,Athletic Shorts,41.06498580521161,Not Returned,
140,2022-11-30,699,City699,486.20533751377457,PayPal,False,Digital Watch,22.957220626293704,Not Returned,
140,2022-12-01,700,City700,134.37366319691543,PayPal,False,Cargo Pants,44.82047155779136,Not Returned,
141,2022-12-02,701,City701,37.943647038240115,Cash,False,Athletic Hoodie,36.53324453887837,Not Returned,
141,2022-12-03,702,City702,119.4259950417238,Cash,False,Silk Tie,11.662319483659244,Not Returned,
141,2022-12-04,703,City703,38.995888914777936,Cash,True,Classic Sneakers,15.471283290978771,Not Returned,
141,2022-12-05,704,City704,321.2056034943172,Credit Card,False,Aviator Sunglasses,16.22713984714263,Not Returned,
141,2022-12-06,705,City705,345.96171011931216,Credit Card,False,Satchel Bag,6.540076868698491,Not Returned,
142,2022-12-07,706,City706,291.98576133316806,Cash,True,Cargo Shorts,31.118216057589766,Not Returned,
142,2022-12-08,707,City707,269.7075623609047,PayPal,False,Chinos,49.12146537165103,Not Returned,
142,2022-12-09,708,City708,237.75626665734958,Debit Card,False,Eyeshadow,12.629811093366234,Not Returned,
142,2022-12-10,709,City709,182.27596093229934,Debit Card,False,Pocket Square,24.174210950711867,Not Returned,
142,2022-12-11,710,City710,18.84630938198105,Debit Card,True,Laptop Backpack,13.492255425491573,Not Returned,
143,2022-12-12,711,City711,127.09095157309898,PayPal,False,Cufflinks,17.602116619738712,Not Returned,
143,2022-12-13,712,City712,273.4095233959483,PayPal,False,Casual Suit,46.6795815075277,Returned,Other
143,2022-12-14,713,City713,252.1332327126736,PayPal,True,Bowtie,29.242462668557177,Not Returned,
143,2022-12-15,714,City714,75.48586996977475,Credit Card,True,Pullover Hoodie,36.106777487026456,Not Returned,
143,2022-12-16,715,City715,305.4386230894135,Debit Card,False,Plain T-Shirt,46.86949857011097,Not Returned,
144,2022-12-17,716,City716,370.94749082619387,Debit Card,False,Wool Gloves,33.017793111388585,Not Returned,
144,2022-12-18,717,City717,23.526248968085657,Cash,False,Ankle-strap Heels,32.48591967601529,Not Returned,
144,2022-12-19,718,City718,399.31471001174685,Debit Card,False,Bermuda Shorts,34.46505651284084,Returned,Wrong Size
144,2022-12-20,719,City719,212.72998607510522,Credit Card,True,Maxi Dress,34.06093968047884,Not Returned,
144,2022-12-21,720,City720,82.98176657303686,Cash,True,Stiletto Heels,9.437110577157037,Not Returned,
145,2022-12-22,721,City721,471.6962089303026,PayPal,False,Chelsea Boots,15.675259948376352,Returned,Wrong Size
145,2022-12-23,722,City722,296.39342260433233,Cash,False,Beanie,12.683516549412188,Not Returned,
145,2022-12-24,723,City723,323.7398300921059,Cash,False,Clutch Bag,15.840484386653998,Not Returned,
145,2022-12-25,724,City724,447.45362227639595,Credit Card,False,Knit Tie,29.866053705950655,Not Returned,
145,2022-12-26,725,City725,254.01217572500255,Debit Card,False,Summer Dress,21.83406401163571,Not Returned,
146,2022-12-27,726,City726,411.12177934770153,PayPal,False,Combat Boots,42.72153787544529,Not Returned,
146,2022-12-28,727,City727,46.79365836601284,Debit Card,True,Tote Bag,7.860624656248305,Returned,Changed Mind
146,2022-12-29,728,City728,274.1775480099027,Debit Card,False,Cocktail Dress,14.658062498538454,Not Returned,
146,2022-12-30,729,City729,68.68768779787447,PayPal,True,Chinos,26.22527305714849,Not Returned,
146,2022-12-31,730,City730,10.177265227559884,Debit Card,False,Smart Watch,17.60633756622752,Not Returned,
147,2023-01-01,731,City731,322.15879469819765,Cash,False,Tuxedo,13.538644157209646,Not Returned,
147,2023-01-02,732,City732,172.11489185475483,Credit Card,False,Plain T-Shirt,19.048310062588435,Not Returned,
147,2023-01-03,733,City733,293.28008449103135,Credit Card,True,High-Top Sneakers,21.396648901532345,Not Returned,
147,2023-01-04,734,City734,157.5430950872942,Credit Card,False,Aviator Sunglasses,38.1285115455003,Not Returned,
147,2023-01-05,735,City735,298.9520082268059,Credit Card,False,Combat Boots,14.485016802577816,Not Returned,
148,2023-01-06,736,City736,420.5880027739504,Credit Card,True,Analog Watch,13.74400191946415,Not Returned,
148,2023-01-07,737,City737,368.2448319659428,Debit Card,False,Gladiator Sandals,20.65850853419242,Not Returned,
148,2023-01-08,738,City738,129.35677454139062,PayPal,False,Plaid Scarf,23.613072332124457,Not Returned,
148,2023-01-09,739,City739,293.91566600761854,PayPal,False,Blush,28.87250444595683,Not Returned,
148,2023-01-10,740,City740,193.48299172477556,Cash,False,Block Heels,38.37459451252696,Returned,Wrong Size
149,2023-01-11,741,City741,115.75080958645984,Credit Card,False,Crossbody Bag,31.99442553252721,Not Returned,
149,2023-01-12,742,City742,189.7899563644519,Debit Card,True,Track Pants,4.715798929051612,Not Returned,
149,2023-01-13,743,City743,388.3298624357254,Cash,False,Dress Watch,11.292012807571428,Not Returned,
149,2023-01-14,744,City744,458.9500719765084,Debit Card,True,Crewneck Sweater,0.48469576871046915,Returned,Other
149,2023-01-15,745,City745,247.7861303595775,Credit Card,False,Plain T-Shirt,10.122533137493678,Not Returned,
150,2023-01-16,746,City746,111.39759337626339,Cash,False,Studded Belt,48.09488904836988,Not Returned,
150,2023-01-17,747,City747,79.14544004261795,PayPal,False,Plaid Scarf,32.23682817184311,Not Returned,
150,2023-01-18,748,City748,166.04915344203545,Cash,False,Aviator Sunglasses,8.721161707055103,Not Returned,
150,2023-01-19,749,City749,485.16154562487134,Credit Card,False,Cleanser,39.59267178271733,Not Returned,
150,2023-01-20,750,City750,288.02409135694046,Debit Card,False,Crossbody Bag,19.910258712346867,Not Returned,
151,2023-01-21,751,City751,120.45271865589655,Cash,False,Hiking Boots,6.34741563102435,Not Returned,
151,2023-01-22,752,City752,85.92000203921727,Cash,False,Beanie,34.202429173267,Not Returned,
151,2023-01-23,753,City753,370.18408038131065,Debit Card,False,Round Sunglasses,21.098365630592813,Not Returned,
151,2023-01-24,754,City754,17.43727758739698,PayPal,False,Stiletto Heels,41.422593181921634,Not Returned,
151,2023-01-25,755,City755,16.20867901405778,PayPal,False,Straight Jeans,42.730130874728275,Not Returned,
152,2023-01-26,756,City756,61.8984399507792,Credit Card,False,Infinity Scarf,33.79643196532466,Not Returned,
152,2023-01-27,757,City757,143.7290704200099,Credit Card,False,Clutch Bag,30.567047507863816,Returned,Other
